geneSys,gene,geneDescr,essential,Eno2_log2fc,Fas1_log2fc,Fas2_log2fc,Htb2_log2fc,Rnr2_log2fc,Rpl9A_log2fc,Ssa1_log2fc,Tdh1_log2fc,Tdh2_log2fc,Tdh3_log2fc,Yhb1_log2fc,Eno2_q,Fas1_q,Fas2_q,Htb2_q,Rnr2_q,Rpl9A_q,Ssa1_q,Tdh1_q,Tdh2_q,Tdh3_q,Yhb1_q,FDR0.05_count
YDR408C,ADE8,Phosphoribosyl-glycinamide transformylase; catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway,FALSE,0.310526951463015,0.16274340219453048,0.11891042914236145,-0.16220693023908353,-0.0773438432758667,-0.24204788943832786,-0.894845785658034,-0.5478857553274692,-0.2927586477483617,-0.47038187732052444,0.43523677810733075,0.8483355221991982,0.898294446436682,0.9950529181606307,0.8169260116289568,0.899374302359306,0.6986308580822602,0.06688052300995743,0.6346876475571787,0.9250068508722877,0.8749049965807797,0.5288428319781422,0
YDR409W,SIZ1,"SUMO E3 ligase; promotes attachment of small ubiquitin-related modifier sumo (Smt3p) to primarily cytoplasmic proteins; regulates Rsp5p ubiquitin ligase activity and is in turn itself regulated by Rsp5p; required for sumoylation of septins and histone H3 variant Cse4p, a prerequisite for STUbL-mediated Ub-dependent degradation; localizes to the septin ring; acts as an adapter between E2, Ubc9p and substrates; tends to compensate for survival of DNA damage in absence of Nfi1p",FALSE,-0.5903435519692218,0.1417446747147037,-0.436585896270928,0.26482319355742867,0.14600196639536198,0.43425374736350364,-0.5852671584298937,0.10651521792788132,-0.438545435485414,0.11446532721681715,0.33878324958023653,0.5722299050060553,0.9006951829953483,0.9320018835007786,0.789157364845734,0.899374302359306,0.4599578155009538,0.46170212322806226,0.854849289879726,0.8990334992282856,0.9010919300405122,0.7925448518238876,0
YDR414C,ERD1,"Predicted membrane protein required for lumenal ER protein retention; mutants secrete the endogenous ER protein, BiP (Kar2p)",FALSE,0.27667314934260867,0.4781242745437601,0.634186906088807,0.18347622251208076,-0.38237320931244134,0.23222808257820746,-0.40653359506804726,0.11911366483165715,0.10392890675660063,-0.028803371513194394,0.15168662293329255,0.8509294418391938,0.5313505630388542,0.5605760930608641,0.7348263318437871,0.8750569206536146,0.6259795239194779,0.8629547754923409,0.8511161080384972,0.9529223726287784,0.9035285260128316,0.9200509855540037,0
YDR415C,YDR415C,"Putative aminopeptidase; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to the vacuole",FALSE,0.3038981603765927,-0.19510188786178492,0.2143500304529722,-0.30162686330926053,0.3145568710095134,-0.20541557218882284,0.34515082710444983,0.47383132774321446,-0.3237571734479723,-0.2512469994831507,0.4181343724119622,0.8767676000750314,0.8508498332296254,0.9835550970677007,0.47358450113884837,0.6478944035929636,0.7072356448391409,0.6568799367477159,0.7134750880031612,0.9250068508722877,0.8749049965807797,0.8353093310546147,0
YDR416W,SYF1,"Member of the NineTeen Complex (NTC); that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; null mutant has splicing defect and arrests in G2/M; relocalizes to the cytosol in response to hypoxia; homologs in human and C. elegans",TRUE,-0.43356066627550816,0.4601474732316381,-0.24777748429319527,-0.4653046157211398,0.2666966762575505,0.5802775672356963,0.5474020785987135,0.3881832638514137,-1.0028930054290968,-0.15688065029056764,-0.3423404142629379,0.6515411926007373,0.7089751329922346,0.9835550970677007,0.4582962409073318,0.8977540614829878,0.25292919055121016,0.15734286070865333,0.6824983792120074,0.04104424988806196,0.9010919300405122,0.7116141871657362,1
YDR420W,HKR1,"Mucin family member that functions as an osmosensor in the HOG pathway; large, highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection",FALSE,0.3962956664214599,0.2184172160612912,0.11685971965059308,0.11568044852352102,0.40671828141458716,0.18449722513361794,-0.2022734247047894,-0.24375226860705246,-0.16591565328625707,-0.14431899868302556,-0.2419711096259123,0.7295231214323964,0.89671937872651,0.9886008371553309,0.8527440064973807,0.8631375463281619,0.7044510528089366,0.8983428171002298,0.8208838019712329,0.9303022054711864,0.9010919300405122,0.7603256413572743,0
YDR421W,ARO80,Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids,FALSE,-0.11976779449751025,0.29631561778305354,-0.449745700899256,0.07200790495142538,-0.20842880065223787,0.1400110650343081,0.40110894300332756,0.13527875620419333,0.08378316825756754,-0.5302279377248592,0.09114325207286708,0.9162900468446034,0.8532310041460445,0.83437997705593,0.8477003121751161,0.8988962615440819,0.6954622228052262,0.7693533346437312,0.8511161080384972,0.9516691526161527,0.8255057331257141,0.9360864744255641,0
YDR422C,SIP1,Alternate beta-subunit of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions,FALSE,0.18084848745815357,-0.3311083833481729,-0.2931081819944282,0.37675670206747525,-0.17217867391930805,0.6585078022461824,-0.34926936549120224,0.8391056667812355,-0.19343317463399506,0.06925576191855584,0.2870688357683001,0.9078010210471195,0.8508498332296254,0.9886008371553309,0.6754507173672706,0.899374302359306,0.4463152690100659,0.8942855008004571,0.3967076678057205,0.932346260433988,0.9010919300405122,0.848865206313166,0
YDR423C,CAD1,"AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses, iron metabolism, and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog, YAP1, that arose from the whole genome duplication",FALSE,0.3093042914518561,-0.1815713621250696,-0.33759538796060373,0.3769778701617519,0.20508248585701666,-0.09341833946399328,-0.17443919793670776,-0.2722891893975509,-0.008358572926204672,0.24580157522801593,0.9792539030989389,0.8169048983755218,0.89671937872651,0.9863048109504592,0.5254788663503537,0.899374302359306,0.6905901894434607,0.8811453472797105,0.7824428771590588,0.9629710388135331,0.9010919300405122,0.007246581830436661,1
YDR428C,BNA7,Formylkynurenine formamidase; involved in the de novo biosynthesis of NAD from tryptophan via kynurenine,FALSE,0.15405183625301225,0.314949421195175,0.10018958289147556,0.12732327687330722,-0.0135748203780045,0.14378303350454422,0.21321682068945433,-0.42083352544231734,0.25436264559860633,0.2600405877589198,-0.14345908382746866,0.8660652628208664,0.7981444234265919,0.9900021111221705,0.8043652512439862,0.9139756976375409,0.6920325170375425,0.840697858070109,0.6554948593993315,0.8681040770653693,0.9010919300405122,0.8981323646314735,0
YDR429C,TIF35,eIF3g subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; is essential for translation; stimulates resumption of ribosomal scanning during translation reinitiation; eIF3 is also involved in programmed stop codon readthrough,TRUE,-0.4897590306071192,-0.8098657795278977,0.37520859895691344,-0.8969469737303107,-0.5489846285435631,-0.08448499665769092,-0.8193065847399439,-0.3088700123167112,-0.9367675827615309,-0.6567830656137292,-0.3342545168114362,0.3231020157811771,0.020036602223676304,0.8213113893160183,6.463859736702866e-4,0.2327587557602901,0.7044833321839558,0.04259351285066805,0.7482630084688913,0.00828196390892804,0.16240626561949917,0.2080687531868447,4
YDR431W,YDR431W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",FALSE,0.5228903325054968,NA,NA,-0.026119046653046717,NA,NA,0.739301784139855,0.48599608907679603,NA,0.6323591985637239,NA,0.6442074753619073,NA,NA,0.8497651630830051,NA,NA,0.6052437689893881,0.741932761577854,NA,0.885442991850608,NA,0
YDR430C,CYM1,Lysine-specific metalloprotease of the pitrilysin family; metalloprotease of the intermembrane space; degrades proteins and presequence peptides cleaved from imported proteins; required for normal mitochondrial morphology,FALSE,0.2097078663614887,-0.3235881963384077,0.25553531081647823,-0.8461066478221277,0.4352902691474488,-0.3429453675560392,0.3500611994423628,-0.27646898068265036,-0.6549037402484564,-0.27078239309517876,0.4214335912465312,0.8810369522752292,0.8532310041460445,0.9835550970677007,0.16394434071315048,0.8372772393399773,0.472246070288645,0.8993031141730368,0.8176476638548837,0.8383605938706036,0.9010919300405122,0.4969099832662809,0
YDR434W,GPI17,Transmembrane protein; subunit of the glycosylphosphatidylinositol transamidase complex that adds GPIs to newly synthesized proteins; human PIG-S homolog,TRUE,0.2607652487539847,-0.1505773389087306,-0.24526422937970238,-0.44828141576572106,-0.3209360990083407,0.20444917289219988,-0.377864457818793,0.25767239389043844,0.3757977290469888,0.5025638528626137,-0.19217062024225665,0.8509294418391938,0.8987932944918912,0.9863048109504592,0.47602135583401534,0.8631375463281619,0.6259795239194779,0.8629547754923409,0.7996911822180286,0.8534625634655725,0.7878856342048491,0.8739496709609068,0
YDR435C,PPM1,"Carboxyl methyltransferase; methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p), which is important for complex formation with regulatory subunits; required for methionine to inhibit autophagy and promote growth",FALSE,0.3877945768032564,0.24858498900622375,0.6490983596179669,0.6207509491234334,0.37331003521712164,0.7075257826050779,0.9707171601939607,0.3696213124189321,-0.40751932563650695,0.1622707252212354,0.4131224222191948,0.07919833928863633,0.89671937872651,0.5069145025855527,0.4008783583742008,0.7380658832812966,0.12160808613276344,0.003455888493318055,0.7189348342989128,0.7171901110523056,0.9010919300405122,0.14398248580053355,1
YDR436W,PPZ2,"Serine/threonine protein phosphatase Z, isoform of Ppz1p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance",FALSE,0.11828114716559014,0.08130673310651503,0.30449312697294356,-0.1141644611879708,-0.007954472026272355,0.3878949742928698,-0.03280040250974154,0.37050250436496873,-0.5320875061476564,0.20782816341519486,0.16816620309678462,0.9185387543502155,0.89671937872651,0.9835550970677007,0.771058085759951,0.9223116119663574,0.4121981306100337,0.9051857349305376,0.6513871326826559,0.6608195245198711,0.9010919300405122,0.9081019839675142,0
YDR437W,GPI19,Subunit of GPI-GlcNAc transferase involved in synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis; shares similarity with mammalian PIG-P,TRUE,0.5141088935009984,0.3469356481168051,0.5414160714506778,-0.10939711444324354,0.24705826643312026,0.36860141096907423,-0.43804608220523494,-0.21672420872601034,0.15245578558783582,0.17805993170357698,0.22196070400396514,0.5565790814877173,0.8770586026545656,0.5452346252385095,0.8011871107352352,0.862820960541835,0.338030232861348,0.7676517083857637,0.8254545451956208,0.9370878558708492,0.9010919300405122,0.8507758520880138,0
YDR438W,THI74,"Mitochondrial transporter repressible by thiamine; THI74 has a paralog, YML018C, that arose from the whole genome duplication; shows sequence homology to human gene SLC35F3, a thiamine transporter implicated in hypertension",FALSE,0.3354104621482248,0.15850153107330672,-0.06377725830389049,-0.35767659888441683,0.18309000999537048,0.35597421576325056,0.15731914380049483,-0.02571339295013753,-0.36984329547219014,0.058996412306469674,0.2679412238906159,0.7421884792819081,0.89671937872651,0.9957617939713213,0.6026934299521334,0.899374302359306,0.376975061398931,0.8815068768466359,0.854849289879726,0.8772878565470426,0.9035285260128316,0.8765788096031549,0
YDR440W,DOT1,"Nucleosomal histone H3-Lys79 methylase; methylation is required for telomeric silencing, meiotic checkpoint control, and DNA damage response",FALSE,-0.4123507900869077,-0.30065785985460924,-0.24936410780113516,-0.39478241654122836,-0.21417488066580126,-0.2495303793958203,0.3266607208703885,-0.10059429555655626,-0.5721817827084833,0.4073816276698696,-0.31829897974818255,0.7568661123511362,0.7981444234265919,0.9826208531447718,0.63416697885397455,0.8750569206536146,0.5897532479823628,0.7717335630809845,0.8581010463501542,0.7793047356016466,0.885442991850608,0.6172248261156289,0
YDR443C,SSN2,Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for stable association of Srb10p-Srb11p kinase; essential for transcriptional regulation,FALSE,0.1334266423460475,0.1636332030251796,0.10882787796600826,0.07624280453665438,0.130306192066816,0.08491054926624535,-0.01044828411968437,-0.12377257227269835,0.09248540868131719,0.15976023598821695,-0.1922792815992752,0.9033410533360744,0.887451370963737,0.9900021111221705,0.7981203453708319,0.899374302359306,0.6550601761668509,0.9080761269083667,0.7979381151860535,0.9478890123221253,0.9010919300405122,0.8345225138048945,0
YDR444W,YDR444W,Putative hydrolase acting on ester bonds,FALSE,0.21352179572541913,0.47672237015351243,-0.537960017037661,0.22393053518969458,0.0727953044911351,0.5466706903458941,-0.003787960323531825,0.5319197395432992,-0.12834930506796075,-0.08546732126633846,-0.027648724625404488,0.8778964849175108,0.7928074070004754,0.9835550970677007,0.7976440040037974,0.899374302359306,0.3778630506340436,0.9106947015596203,0.7297306000935309,0.9431975485970138,0.9010919300405122,0.9517773320169814,0
YDR448W,ADA2,Transcription coactivator; component of the ADA and SAGA transcriptional adaptor/HAT (histone acetyltransferase) complexes,FALSE,0.44775177821276463,-0.2606338509430492,-0.43661300721648183,-0.6352696908183938,-0.0530142914290222,-0.7122043922915217,-0.12818985693815155,-0.8954272011575946,-0.643335385666554,0.6431019235269231,-1.0345082473945704,0.34724399175342535,0.8705407532929983,0.8478349155411261,0.2096028244810351,0.899374302359306,0.07400369386615734,0.8983428171002298,0.012028667336027902,0.26009138959506367,0.8995774432829992,1.0003044912966203e-5,2
YDR449C,UTP6,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,TRUE,0.20694957613020082,0.23253396650489652,0.13042230051151213,-0.2276704579498764,0.26813511790955924,0.3133956678013707,0.5908654464322184,-0.14103212510607185,-0.08738530958406981,0.5451879338356739,0.14286737548623452,0.8251269356380656,0.8914636277677069,0.9886008371553309,0.691311075882536,0.7825683768052469,0.4200021762072282,0.20007292451713884,0.8558011033722074,0.9451990020326442,0.5554864140371624,0.8765788096031549,0
YDR450W,RPS18A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S18 and bacterial S13; RPS18A has a paralog, RPS18B, that arose from the whole genome duplication; protein increases in abundance and relocalizes from cytoplasm to nuclear foci upon DNA replication stress",FALSE,-0.6180453836689154,-0.10025384643524618,0.20167560265988457,0.26678628565836177,-0.333586406098122,0.07442258607020617,-0.9404030770807498,-0.2686237219780612,-0.27712374930198475,-0.5917939054065974,-0.42973434023302814,0.4327315649473237,0.9003483228857104,0.9885979994596145,0.63416697885397455,0.7780168605043283,0.7243332921443096,0.22582092736453946,0.7899741919329707,0.9066848184441951,0.7653439981092903,0.8232921077137858,0
YDR452W,PPN1,"Dual endo- and exopolyphosphatase with a role in phosphate metabolism; acts as both an endopolyphosphatase cleaving long chains of polyphosphate distributively to generate shorter polymer chains and as an exopolyphosphatase catalyzing the hydrolysis of terminal phosphate from polyphosphate; localizes to the vacuole, nucleus and cytosol; functions as a homodimer; relocalizes from vacuole to cytoplasm upon DNA replication stress",FALSE,-0.21743559207376464,-0.20590579516592097,0.5159684261718945,-0.32341200423364735,-0.07978898953152748,-0.25422448818336363,-0.2868608975500204,0.44706460178319657,0.19048761648617882,0.21716042787050688,-0.1580536996036568,0.8049685650171766,0.8396801619923764,0.6419885193817718,0.6103060169217243,0.899374302359306,0.6404833986736624,0.7432861925287162,0.6597926928114248,0.8494603581988337,0.900950062914276,0.8739496709609068,0
YDR453C,TSA2,"Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication",FALSE,0.21176576936217975,-0.13099234582067812,0.3133619113343904,-0.2776108337874933,-0.21756584436750606,0.0959329508338874,-0.09077716016374802,-0.46837196218850896,-0.14957616127360907,0.07007362552147602,0.18452877880151589,0.812214167715108,0.89671937872651,0.8586913923120402,0.6171558308548314,0.8631375463281619,0.6954622228052262,0.9046563851719384,0.5695298037248019,0.932346260433988,0.9010919300405122,0.831544462627322,0
YDR454C,GUK1,Guanylate kinase; converts GMP to GDP; required for growth and mannose outer chain elongation of cell wall N-linked glycoproteins,TRUE,-0.4280894437750385,0.5454825029050502,0.20810427747189364,0.12427730686011186,0.17880078702447763,-0.7649238043142393,0.49794893531457357,1.2709013015791617,0.36889989635813736,-0.30759844876751874,-0.2800807290029796,0.7573807004237472,0.7240637915689304,0.9835550970677007,0.8040500798771477,0.899374302359306,0.3190701243002397,0.264868470956799,0.36730253106815286,0.8535574167687527,0.7725575387204432,0.7170304221426967,0
YDR456W,NHX1,"Na+/H+ and K+/H+ exchanger; required for intracellular sequestration of Na+ and K+; located in the vacuole and late endosome compartments; required for osmotolerance to acute hypertonic shock and for vacuolar fusion; ortholog of human NHE9, which is linked to autism",FALSE,0.03557621908776314,0.34026024199079336,0.2599151885966929,-0.12495773896480383,0.3284120485522708,-0.22175650935349706,-0.1678885443425902,0.020603083788793605,-0.34404840746032817,0.06713987383316965,0.11425892697755059,0.9347763502769241,0.7592631348194904,0.9835550970677007,0.7937157085291736,0.8372772393399773,0.6102725720418521,0.8577054517498273,0.861277222301031,0.8075154311645296,0.9010919300405122,0.9217822573223307,0
YDR457W,TOM1,E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase,FALSE,0.5825100607243148,-0.18746075014075939,0.5197026580967598,-0.32944479693449763,0.22666243983794596,-1.1278841395873112,0.5354572056535795,-0.5009605531753376,0.7950537720012054,0.5192133661671271,-0.5236483093162188,0.1766150731907182,0.9088549519914897,0.8213113893160183,0.5243752965984319,0.8750569206536146,0.009264739551805998,0.41558308731111926,0.3894316648780388,0.42639384851840756,0.7048417927696033,0.5750096393775282,1
YDR458C,HEH2,"Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif, nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle; HEH2 has a paralog, SRC1, that arose from the whole genome duplication",FALSE,-0.21696514130969607,0.24813784001171008,-0.24128229844023275,0.23039812419595115,0.6548086238077041,-0.9358731824551507,0.32341088069767016,0.30769718063663554,-0.33515681793011987,-0.13809066111105753,0.20326674399288866,0.8782569292677307,0.8992092772273634,0.9886008371553309,0.7913996207800218,0.22528603154945154,0.18131912832373578,0.8629547754923409,0.795961849316561,0.8494603581988337,0.9010919300405122,0.8507758520880138,0
YDR459C,PFA5,Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain,FALSE,0.06561543192010251,0.1527895473486752,-0.20905824886426416,-0.11970909078150417,0.2797116510492158,0.20140876177574044,0.30862515645408267,-0.49904783438651773,-0.12691413131452697,-0.471974298582888,-0.364250697437151,0.9185387543502155,0.9003483228857104,0.9835550970677007,0.83006926858613606,0.8913496324684965,0.6228214140092867,0.6004249529151742,0.4398083242510341,0.932346260433988,0.2852798259961848,0.6344833325550189,0
YDR460W,TFB3,"Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation, required for nucleotide excision repair; ring finger protein similar to mammalian CAK and TFIIH subunit",TRUE,0.4609846018466918,0.24244538268598462,0.10389680081673631,-0.22289350758040127,-0.016999535742586832,0.4639694155278629,0.3746287111520709,0.15348647843585236,0.31349687668718473,0.43639469061742703,0.33943042152266845,0.45498407531990315,0.8868105634798743,0.9900021111221705,0.69368491274332,0.916600846209677,0.4264419676061299,0.8144652530822877,0.8319241154586912,0.8031604960636555,0.6242665514197435,0.6073236673676266,0
YDR462W,MRPL28,Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress,FALSE,-0.18998809072850784,0.13488387358890028,-0.3805517339000219,0.05673714454223298,-0.1541181192635771,0.2276333231903724,0.34334125154154843,-0.10741604761124608,0.14635099689208958,-0.22152557541305984,-0.10780330136182635,0.8660652628208664,0.8992092772273634,0.9610036281430311,0.8497651630830051,0.899374302359306,0.5349286832602346,0.8179234575794622,0.8511161080384972,0.9370878558708492,0.9010919300405122,0.9246186992655473,0
YDR463W,STP1,"Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog, STP2, that arose from the whole genome duplication",FALSE,-0.06454245441966369,0.20249462729837875,-0.3970115999130322,0.16086590326779832,0.18723521731458354,-0.45405913085604793,-0.33316459799103604,-0.20492338116558179,0.5461946652049955,-0.1383791935472543,-0.9994235521909668,0.9298236900967429,0.89671937872651,0.882571411959645,0.8313132131021949,0.8977540614829878,0.4755799585777762,0.8227495941661002,0.8116683155207538,0.7802712811956097,0.9010919300405122,0.0025767744587281557,1
YDR464W,SPP41,Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia,TRUE,0.1415326946273062,0.3364458384804195,0.3922483088056761,0.3175451963466998,0.026844168068587648,0.39714801948527734,0.1573158698090037,-0.16482646905286671,-0.04378122659056739,-0.16331150572699465,0.3557402836408347,0.9089407846010552,0.8146142529157231,0.9835550970677007,0.5670460032154925,0.9136999700733112,0.42797788706315837,0.8824295746058024,0.8090879717569168,0.9592047528488279,0.9010919300405122,0.6680342498616451,0
YDR465C,RMT2,Arginine N5 methyltransferase; methylates ribosomal protein Rpl12 (L12) on Arg67; relative distribution to the nucleus increases upon DNA replication stress,FALSE,-0.09295647899476156,-0.44423882286694066,-0.44464959094150047,-0.25529182545224355,0.13816878081135117,-0.22021509134892053,0.1272085789689536,-0.7958575164064832,-0.09981151809633271,-0.047262194802189114,-0.16402560144766035,0.9214851089305026,0.8529627299180702,0.9835550970677007,0.6098467111973334,0.8989615535049611,0.5582056686868967,0.9051857349305376,0.5393235417800964,0.9370878558708492,0.9010919300405122,0.8300874501632088,0
YDR466W,PKH3,Protein kinase with similarity to mammalian PDK1 and yeast Pkh1p/Phk2p; yeast Pkh1p and Pkh2p are two redundant upstream activators of Pkc1p; identified as a multicopy suppressor of a pkh1 pkh2 double mutant,FALSE,-0.5776436325214264,0.3592827204333118,-0.40424107332435155,0.10155020468331197,0.1515257397147872,-0.23059125084980078,-0.4409142295044798,0.5039256671584745,-0.584030620902372,0.531297880909563,-0.2640751344594221,0.3724906742612226,0.6489125225655592,0.9835550970677007,0.8355443598177719,0.8919209382713345,0.615080247485077,0.8557980943550242,0.740008461713913,0.6785374336357525,0.4782890703439725,0.8739496709609068,0
YDR468C,TLG1,Essential t-SNARE that mediates fusion of vesicles with the late Golgi; forms a complex with Tlg2p and Vti1p; mediates fusion of endosome-derived vesicles with the late Golgi; binds the docking complex VFT (Vps fifty-three) through interaction with Vps51p,TRUE,0.15421031120935916,0.41141946958677417,-0.029741467202327607,-0.04966325402698816,-0.10674462705524436,0.05462927331204724,0.1488637167687963,0.1188766906798114,0.012196850232882491,-0.1422403920469176,0.38788850192041513,0.8962629657433064,0.7592631348194904,0.9978787921200588,0.8228450760376215,0.899374302359306,0.6963826943521125,0.8625749082685745,0.8091460233380668,0.9625017536238405,0.9010919300405122,0.7206851983426686,0
YDR469W,SDC1,Subunit of the COMPASS (Set1C) complex; COMPASS methylates lysine 4 of histone H3 and is required in chromatin silencing at telomeres; contains a Dpy-30 domain that mediates interaction with Bre2p; similar to C. elegans and human DPY-30,FALSE,-0.09559813488458709,0.40123985647755817,-0.30311052218039525,-0.1977520201939211,0.11752042243992772,0.5796530307279089,-0.2825002220600727,-0.5679903348131741,-0.34402274539036587,0.07498066854636305,0.1515767692968331,0.9114551460681516,0.7945700843316947,0.9885979994596145,0.7378779209793179,0.8919209382713345,0.07629021845114606,0.511062908055078,0.11690875648879133,0.647683055592177,0.9010919300405122,0.9217822573223307,0
YDR470C,UGO1,Outer membrane component of the mitochondrial fusion machinery; binds to Fzo1p and Mgm1p to link these two GTPases during mitochondrial fusion; involved in fusion of both the outer and inner membranes; facilitates dimerization of Fzo1p during fusion; import into the outer membrane is mediated by Tom70p and Mim1p; has similarity to carrier proteins but likely not a transporter; similar to human SLC25A46 implicated in optic atroprophy spectrum disorder,FALSE,0.2762754862693214,-0.3383758700058631,-0.4452502013655936,-0.2551541513429227,-0.07900110488476045,0.06150038066674038,0.09610609567319771,0.01841252549344257,0.20490190016567883,0.35563049297467036,-0.4267638857909425,0.5893385779697744,0.5580639862206475,0.3622743550217317,0.4855795515255486,0.899374302359306,0.65456116199522,0.884154959438736,0.8540611710704232,0.8842720591003919,0.6766540275842385,0.11029341838595796,0
YDR472W,TRS31,"Core component of transport protein particle (TRAPP) complexes I-III; TRAPP complexes are related multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating ER-Golgi traffic (TRAPPI), intra-Golgi traffic (TRAPPII), endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII)",TRUE,-0.09681513152060665,0.5537970103218829,-0.3344638951998859,-0.17029349315488904,-0.13442756686694798,-0.18710948666673416,0.015564777404443586,0.07972629474841081,-0.19075492101818126,-0.02341761382121165,-0.1461716192289091,0.9113954999648518,0.44179353017666134,0.9826208531447718,0.7204786687687822,0.899374302359306,0.561110469230101,0.9052508306798579,0.8293203782964198,0.932346260433988,0.9035285260128316,0.9217822573223307,0
YDR473C,PRP3,Splicing factor; component of the U4/U6-U5 snRNP complex,TRUE,-0.2900422400105534,-0.6267682175784416,-0.1999088874792727,-0.4332163097347673,0.40913292259819173,-0.6093707350550959,0.35533399255315323,-0.2399700357993062,-0.8040077753948307,-0.3438653561581241,-0.24344432901076268,0.8084034674386573,0.3417545954208711,0.9885979994596145,0.45542984510922624,0.7986474399394248,0.1440321106331574,0.31024238353918504,0.788512725733083,0.19417339913998863,0.8749049965807797,0.8287753034350196,0
YDR475C,JIP4,"Protein of unknown function; previously annotated as two separate ORFs, YDR474C and YDR475C, which were merged as a result of corrections to the systematic reference sequence; JIP4 has a paralog, YOR019W, that arose from the whole genome duplication",FALSE,0.28321158378696304,-0.12009716272347162,-0.17530923249869157,0.2679159265420188,-0.08314365876295172,0.12219929602031511,-0.3141010673169657,-0.263456433572425,0.14184023872420495,0.449868159569882,0.03937854779555121,0.8222688549488211,0.8992092772273634,0.9885979994596145,0.63416697885397455,0.899374302359306,0.6659848879054758,0.7636414477489946,0.7482630084688913,0.9370878558708492,0.7673964599538096,0.9430140492388152,0
YDR476C,YDR476C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene,FALSE,0.049379674706189494,0.2748744842453742,0.04029115858496021,0.022913738326851316,-0.021303164526144856,-0.34982939520028816,-0.35027122849066095,-0.3618281190557377,0.20995847479797233,0.025889268610519277,0.13266311681765675,0.9321840086575636,0.8274518512943574,0.9962299964104342,0.8497651630830051,0.9136999700733112,0.3391686398372163,0.7693533346437312,0.6773288926553799,0.9301652128176489,0.9035285260128316,0.9217822573223307,0
